bar_index,time,sma5,ema5,rma5,rsi14,atr14,macd_line,macd_signal,macd_hist,stoch14
130,1755869400,228.02399999999997,227.61677281639209,226.98031351584115,61.462062412780384,4.720024737206821,5.156090876665218,5.09045432509747,0.0656365515677475,77.66990291262132
131,1756128600,227.27799999999996,227.46451521092806,227.01625081267292,60.33578298670478,4.602165827406337,4.8790147229775584,5.048166404673488,-0.1691516816959293,73.04436166610223
132,1756215000,227.02799999999996,228.07967680728538,227.47500065013833,62.955388856184385,4.6162968397344555,4.777840930510251,4.994101309840841,-0.21626037933058928,68.6623516720604
133,1756301400,227.92399999999998,228.88311787152358,228.07800052011066,64.34713409966731,4.475132779753424,4.738256438628355,4.942932335598344,-0.2046758969699889,70.82545683679903
134,1756387800,229.456,230.10874524768238,228.9744004160885,66.70991083117116,4.446551866913893,4.81837392859407,4.918020654197489,-0.09964672560341903,77.42424776888075
135,1756474200,230.33199999999997,230.78583016512158,229.60752033287082,65.75768840418533,4.272512447848614,4.792729524110285,4.892962428180049,-0.10023290406976315,73.72041341846261
136,1756819800,230.84399999999997,230.4305534434144,229.63001626629665,60.40726696259212,4.336618701573712,4.524971320892405,4.81936420672252,-0.29439288583011525,52.379272637482835
137,1756906200,232.676,233.11036896227625,231.3980130130373,69.93317516020224,4.679003080032731,4.9616283261104,4.847817030600096,0.11381129551030433,97.47836704358447
138,1756992600,234.53399999999996,235.33357930818417,233.07441041042983,71.05596359859572,4.57049571717325,5.351697166938038,4.948593057867685,0.40310410907035354,99.25618040261793
139,1757079000,235.95999999999995,236.78571953878944,234.39752832834387,70.86018350388937,4.446167451660874,5.589139168533052,5.076702280000758,0.5124368885322941,90.70674359734546
140,1757338200,237.108,237.1504796925263,235.09402266267506,66.86976412410078,4.400726919399383,5.567087868716783,5.174779397743963,0.39230847097281973,80.38723802139161
141,1757424600,238.03399999999996,236.2169864616842,234.94521813014003,59.797184896397205,4.473567853727997,5.204773170926671,5.180778152380505,0.02399501854616659,60.26135145613358
142,1757511000,235.69799999999995,233.0746576411228,233.31417450411203,48.07086494071797,4.754027292747425,4.258517801764299,4.996326082257264,-0.7378082804929651,17.15888617756394
143,1757597400,233.74799999999996,232.05977176074853,232.6573396032896,52.380802434990436,4.685882486122608,3.72708105610414,4.742477077026639,-1.0153960209224993,32.11064341551416
144,1757683800,232.62399999999997,232.72984784049902,232.9398716826317,57.15579806682839,4.743319451399564,3.5905185795202215,4.512085377525356,-0.9215667980051343,56.40408899579073
145,1757943000,232.38799999999998,234.053231893666,233.69189734610535,59.96988076669671,4.698796633442451,3.652408165336027,4.34014993508749,-0.6877417697514634,72.21888153938662
146,1758029400,233.14799999999997,235.418821262444,234.5835178768843,61.472378863079676,4.712918302482277,3.7749437876665013,4.2271087056032925,-0.45216491793679126,79.37540663630459
147,1758115800,235.58799999999997,236.60921417496266,235.46481430150743,62.353920379585475,4.545559852304971,3.8949367249605586,4.160674309474746,-0.26573758451418694,84.84059856864032
148,1758202200,237.158,237.0328094499751,235.94785144120596,60.387633144227735,4.545877005711758,3.8560145336672065,4.099742354313237,-0.24372782064603093,77.61873780091089
149,1758288600,239.44399999999996,239.8552062999834,237.85828115296476,67.8765925716411,4.822600076732348,4.389440001643408,4.157681883779271,0.23175811786413636,96.06879606879602
150,1758547800,243.32,245.26347086665558,241.5026249223718,74.95616334265121,5.2738429283943224,5.601332433799769,4.446411993783371,1.1549204400163982,98.17530140110784
151,1758634200,246.57599999999996,248.3189805777704,244.08809993789745,72.28074974426633,5.165711290651869,6.355364026699505,4.828202400366598,1.5271616263329069,90.72953169799308
152,1758720600,249.23999999999995,249.64932038518026,245.73247995031798,68.87896526309163,5.132446198462451,6.704586909721257,5.20347930223753,1.5011076074837275,83.97578846766494
153,1758807000,253.03799999999995,252.05621359012017,247.9599839602544,71.93820339862894,5.15570004142942,7.265549716536327,5.615893385097289,1.6496563314390382,98.5027078687481
154,1758893400,255.02999999999997,253.1908090600801,249.4599871682035,69.65802225859267,5.060292895613034,7.509773571259984,5.994669422329828,1.5151041489301562,93.23854660347547
155,1759152600,254.69999999999996,253.60387270672007,250.4539897345628,67.96334385286701,4.873843403069246,7.533370339818276,6.302409605827518,1.2309607339907584,89.98420221169033
156,1759239000,254.73999999999995,253.9459151378134,251.28919178765028,68.12550132777199,4.726354588564299,7.481961878263462,6.538320060314707,0.9436418179487553,90.40387722132463
157,1759325400,255.368,254.44727675854224,252.12135343012022,68.82229229842437,4.685900689381136,7.421833176153399,6.715022683482445,0.7068104926709537,88.78065166274763
158,1759411800,255.42,255.34151783902817,253.12308274409617,70.25687585297382,4.639050640139628,7.424161592720679,6.856850465330092,0.5673111273905871,93.01346801346791
159,1759498200,255.93199999999996,256.2343452260188,254.10246619527692,71.01769254865746,4.685547022986798,7.412377171595693,6.967955806583213,0.44442136501248086,94.67632491872656
160,1759757400,256.38399999999996,256.3862301506792,254.61997295622155,68.20976236853714,4.63800794991631,7.212575962206074,7.016879837707785,0.19569612449828888,88.71181938911018
161,1759843800,256.754,256.41748676711944,254.99197836497723,67.75424119331777,4.447435953493715,6.95708981852809,7.004921833871846,-0.04783201534375614,87.7822045152723
162,1759930200,257.27599999999995,256.96499117807963,255.60558269198177,69.40951872124067,4.301904813958447,6.803679423127647,6.964673351723006,-0.16099392859535833,93.79906880931608
163,1760016600,256.65799999999996,255.98999411871975,255.29246615358542,60.85063749112606,4.346054470104273,6.285267524473426,6.828792186273089,-0.5435246617996636,53.237410071942314
164,1760103000,254.108,252.41666274581317,253.28797292286836,47.1818215846919,4.9199077222396825,5.107876236075128,6.484608996233497,-1.3767327601583688,8.333333333333396
165,1760362200,252.30199999999996,250.8311084972088,252.16237833829467,50.448494184116385,4.88420002779399,4.317864528799248,6.051260102746648,-1.7333955739473996,24.015748031496027
166,1760448600,250.56,249.8107389981392,251.28390267063574,50.59993021575299,4.831400025808706,3.658477982884534,5.572703678774225,-1.9142256958896908,24.737532808399003
167,1760535000,248.81599999999997,249.65382599875946,250.8951221365086,52.816367206742,4.797014309679512,3.225414700667784,5.103245883152937,-1.8778311824851528,35.039370078740156
168,1760621400,247.49799999999996,248.9192173325063,250.20609770920686,49.91308611671526,4.755084716130976,2.698594012883518,4.622315509099053,-1.923721496215535,22.637795275590463
169,1760707800,248.902,250.0428115550042,250.62287816736549,56.50653716550651,4.851864379264477,2.6411864197433204,4.226089691227907,-1.5849032714845865,54.3963254593175
170,1760967000,251.81799999999998,254.10854103666946,252.9463025338924,66.32176243341272,5.368516923602728,3.3598421639241565,4.052840185767157,-0.6929980218430005,89.52147239263809
171,1761053400,254.81799999999998,256.9956940244463,254.91104202711395,66.75216722622105,5.232194286202536,3.926881938835919,4.02764853638091,-0.10076659754499051,88.16345702207592
172,1761139800,256.64,257.48046268296423,255.61883362169115,60.01914416971802,5.388466122902356,3.9817776948057144,4.0184743680658706,-0.03669667326015613,67.87224048849212
173,1761226200,259.066,258.1803084553095,256.41106689735295,61.12375283525947,5.1899971141236145,4.069553256379692,4.028690145728635,0.04086311065105708,73.17989666510084
174,1761312600,261.17199999999997,259.72687230353966,257.6928535178823,64.17964156576066,5.172854463114784,4.350408146429061,4.09303374586872,0.2573744005603409,88.39830906528876
175,1761571800,262.486,262.7545815356931,259.9162828143059,69.02697911407637,5.253364858606586,4.99870860847426,4.274168718389828,0.724539890084432,98.76592356687897
176,1761658200,263.73199999999997,264.83638769046206,261.7330262514447,69.1694957053903,5.0024102258489735,5.46482767579198,4.512300509870259,0.9525271659217216,96.56237929702593
177,1761744600,265.98199999999997,266.45759179364137,263.3264210011558,69.72225307075709,4.9522380668597625,5.823583894621635,4.774557186820534,1.0490267078011009,93.7614009485588
178,1761831000,268.346,268.1050611957609,264.9411368009246,71.07841504748454,5.002792490655492,6.173907611429854,5.054427271742398,1.1194803396874562,90.69293478260867
179,1761917400,269.85600000000005,268.86004079717395,266.02690944073964,69.0601034293571,5.228307312751526,6.295854596263268,5.302712736646572,0.9931418596166965,78.69405272838753
180,1762180200,269.904,268.9233605314493,266.6315275525917,66.45572392883248,5.183428218983562,6.214350329722379,5.485040255261733,0.7293100744606456,74.30879155017092
181,1762266600,270.11199999999997,269.2955736876329,267.31322204207333,67.44726448004934,5.089683346199021,6.158649262435631,5.619762056696513,0.5388872057391181,77.38428083255678
182,1762353000,270.2,269.5770491250886,267.87857763365867,67.55160063406561,5.066848821470519,6.05280199590112,5.706370044537435,0.34643195136368554,76.10648918469215
183,1762439400,269.87399999999997,269.64136608339237,268.2568621069269,66.69976065812979,5.098502477079768,5.871379755785483,5.739371986787044,0.1320077689984389,65.50936500685238
184,1762525800,269.494,269.2509107222616,268.2994896855415,63.66216416401971,5.128609443002644,5.558625809760031,5.703222751381642,-0.14459694162161085,59.57058017359538
185,1762785000,269.57,269.3106071481744,268.5255917484332,64.93223081003964,5.210494482788172,5.326825700369625,5.627943341179238,-0.301117640809613,63.95614435815445
186,1762871400,270.61199999999997,271.29040476544964,269.8704733987466,71.44769132717084,5.301173448303303,5.548784865942707,5.612111646131932,-0.06332678018922433,89.28011020253861
187,1762957800,271.27799999999996,272.0169365102998,270.5903787189973,67.32755557140189,5.21037534485307,5.51745617952912,5.593180552811369,-0.07572437328224968,78.77618522602002
188,1763044200,271.91399999999993,272.3279576735332,271.06230297519784,66.12784707600105,5.167419963077854,5.388552437415569,5.552254929732209,-0.1637024923166397,65.50880433152582
189,1763130600,272.70199999999994,272.3553051156888,271.33184238015826,64.83581597564209,5.252604251429433,5.183074549008495,5.478418853587466,-0.295344304578971,55.645889792231515
190,1763389800,272.308,270.7235367437925,270.5574739041266,54.352387585044845,5.354561090613045,4.5681494279031085,5.296364968450595,-0.7282155405474864,14.926660914581234
191,1763476200,270.746,269.6290244958617,269.9339791233013,54.31417459543951,5.357092441283541,4.032716362331655,5.043635247226807,-1.010918884895152,17.666666666666703
192,1763562600,269.764,269.27268299724113,269.65918329864104,56.17245909291025,5.453728695477572,3.656605369506906,4.7662292716828265,-1.1096239021759207,27.000000000000075
193,1763649000,268.424,268.26512199816074,268.9773466389128,51.51800839632642,5.743462360086316,3.1359872939945603,4.440180876145173,-1.3041935821506128,8.172950171368356
194,1763735400,268.24,269.34008133210716,269.4798773111303,59.67958375515273,5.880357905794434,3.1103635904564726,4.174217419007433,-1.0638538285509602,54.22269092187368
195,1763994600,269.932,271.5333875547381,270.7679018489042,65.03811219868692,5.8960466268091185,3.4082326137191785,4.021020457949782,-0.6127878442306036,90.75342465753438
196,1764081000,271.838,273.34559170315873,272.00832147912337,66.18520243069256,5.841329010608467,3.686526206147505,3.9541216075893266,-0.2675954014418216,77.35723771580366
197,1764167400,273.636,274.74706113543914,273.1166571832987,66.83255094470839,5.631234081279289,3.9088186081224876,3.945061007695959,-0.03624239957347131,81.20849933598949
198,1764340200,276.156,276.1147074236261,274.26332574663894,68.29750772140369,5.444253075473627,4.142138084221131,3.9844764230009933,0.15766166122013736,89.84063745019938
199,1764599400,278.47799999999995,278.4431382824174,276.03066059731117,72.56393905613453,5.575377855796942,4.6167657297773985,4.110934284356274,0.5058314454211246,98.23204419889507
200,1764685800,280.532,281.0254255216116,278.06252847784896,75.17934347075091,5.517843723240014,5.1825080078652945,4.325249029058078,0.8572589788072165,94.51992753623198
201,1764772200,281.96799999999996,282.06695034774106,279.28002278227916,70.4074362049056,5.503712028722869,5.403958419383002,4.540990907123063,0.8629675122599396,80.81545064377671
202,1764858600,282.59799999999996,281.6113002318274,279.56401822582336,63.11158203915725,5.549161169528381,5.240662207103298,4.68092516711911,0.5597370399841886,66.00858369098707
203,1764945000,282.58399999999995,280.6675334878849,279.40721458065866,59.4212438327983,5.373506800276353,4.899838539851714,4.724707841665631,0.1751306981860834,57.76824034334752
204,1765204200,281.5419999999999,279.74168899192324,279.1037716645269,57.73594529222644,5.2410634573994725,4.505975683288739,4.680961409990252,-0.17498572670151358,53.948497854077196
205,1765290600,279.7399999999999,278.88779266128216,278.71901733162156,56.3626018291376,5.088844639013793,4.089405346285957,4.562650197249393,-0.47324485096343594,50.51903114186853
206,1765377000,278.6659999999999,278.8518617741881,278.73121386529726,58.74417784214315,4.961784307655664,3.8440649928360813,4.418933156366731,-0.5748681635306498,57.12418300653579
207,1765463400,278.13199999999995,278.5779078494587,278.5909710922378,57.16913213056864,5.0202282856802585,3.548210698904313,4.244788664874248,-0.6965779659699347,53.856209150326634
208,1765549800,278.032,278.4786052329725,278.5287768737902,57.5774408227475,4.833069122417386,3.2959235945542673,4.055015650810252,-0.7590920562559846,41.647855530473954
209,1765809000,277.27599999999995,277.0224034886483,277.64502149903217,49.15926716254845,5.00999275653043,2.7280528023192687,3.7896230811120555,-1.0615702787927868,8.048162230671966
210,1765895400,276.76199999999994,276.21826899243223,277.03801719922575,50.10131563749281,4.91713613106397,2.2919369075218583,3.490085846394016,-1.1981489388721576,16.75579322638144
211,1765981800,275.37399999999997,274.7588459949548,275.9984137593806,45.1139960974997,4.888769264559403,1.7031630650734542,3.1327012901299036,-1.4295382250564495,1.177856301531145
212,1766068200,274.20599999999996,273.90256399663656,275.2367310075045,45.847511839881875,5.016714317090875,1.2503839797925593,2.7562378280624347,-1.5058538482698753,24.180895246885118
213,1766154600,273.284,273.82504266442436,274.9233848060036,48.95412268154796,4.994091865870102,0.9994558191901888,2.4048814262879854,-1.4054256070977966,31.010613751730606
214,1766413800,272.65599999999995,272.87336177628293,274.1327078448029,43.99547573508314,4.87844244687938,0.5760852566762082,2.03912219236563,-1.4630369356894217,18.550992155053233
215,1766500200,272.206,272.7022411841886,273.77816627584235,46.97333357438786,4.7399822721022815,0.34870279024306683,1.7010383119411174,-1.3523355216980506,30.427446569178944
216,1766586600,272.59999999999997,273.0714941227924,273.78453302067385,49.96226776313747,4.632483538380691,0.2822498289037867,1.4172806153336512,-1.1350307864298645,48.34390415785775
217,1766759400,272.842,273.18099608186157,273.7076264165391,49.11917830685664,4.480877571353498,0.19426246798093416,1.1726769858631079,-0.9784145178821737,48.86363636363632
218,1767018600,272.85999999999996,273.3739973879077,273.71810113323124,49.91830178392891,4.304386316256819,0.15183063286497145,0.9685077152634806,-0.8166770823985091,51.59090909090915
219,1767105000,273.282,273.2759982586051,273.59048090658496,48.372860054540865,4.125501579381333,0.06261103973577065,0.7873283801579386,-0.724717340422168,46.439393939393945
220,1767191400,273.1819999999999,272.80399883907006,273.244384725268,45.64263087853989,3.9686800379969527,-0.1053258043368146,0.6087975432589879,-0.7141233475958025,37.196969696969916
221,1767364200,272.62199999999996,272.2059992260467,272.7975077802144,43.78825096518774,4.3166314638543115,-0.30350622856082055,0.42633678889502624,-0.7298430174558468,30.7575757575758
222,1767623400,271.39399999999995,270.55733281736445,271.6900062241715,36.70339113981741,4.3918720735790036,-0.754462330405147,0.1901769650349916,-0.9446392954401386,7.994289793005034
223,1767709800,269.114,267.82488854490964,269.82400497933725,29.89656763344739,4.466024068323361,-1.4900608451788457,-0.14587059700777588,-1.34419024817107,1.5267175572519691
224,1767796200,266.56399999999996,265.3265923632731,267.92520398346977,27.611918452920904,4.423450920585979,-2.2113410394296693,-0.5589646854921546,-1.6523763539375147,2.8840820854131035
225,1767882600,264,263.2310615755154,266.14816318677583,26.239663497559476,4.438204426258409,-2.854152119946093,-1.0180021723829422,-1.8361499475631509,15.085817524842069
226,1767969000,261.67199999999997,261.9440410503436,264.79253054942063,27.235904186994574,4.406189824382805,-3.298928298470969,-1.4741873976005475,-1.8247409008704214,16.576332429991048
227,1768228200,260.27,261.3793607002291,263.8840244395365,29.952875865923815,4.412890551212604,-3.539605608728664,-1.8872710398261707,-1.652334568902493,20.551038843721834
228,1768314600,260.008,261.2695738001527,263.3172195516292,32.42322005092342,4.341969797554563,-3.624015403275564,-2.2346199125160493,-1.3893954907595147,24.16440831074989
229,1768401000,259.93399999999997,260.8330492001018,262.6457756413034,30.8279542431697,4.3968290977292375,-3.735800679307772,-2.534856065874394,-1.200944613433378,19.24119241192409
230,1768487400,259.7679999999999,259.9586994667345,261.75862051304273,28.411044935751406,4.367769876462864,-3.920409648514635,-2.8119667824024424,-1.1084428661121928,11.336946702800327
231,1768573800,258.9999999999999,258.4824663111564,260.51289641043417,25.158111909460672,4.3393577424298,-4.234158446058302,-3.0964051151336145,-1.1377533309246877,2.6189436927105856
232,1768919400,256.2899999999999,254.55497754077092,257.7503171283473,17.890151819877005,4.8944036179705295,-5.136107977512097,-3.504345687609311,-1.631762289902786,9.529343404997102
233,1769005800,253.6099999999999,252.25331836051396,255.73025370267789,20.549520779524187,5.000517645258348,-5.708448972497138,-3.9451663445868763,-1.7632826279102614,12.28936664729814
234,1769092200,251.28799999999987,250.95221224034265,254.2542029621423,22.540278441099858,4.882623527739895,-6.035970276573721,-4.363327130984246,-1.6726431455894755,14.323067983730414
235,1769178600,249.25399999999985,249.9814748268951,253.01136236971382,22.274101514278158,4.871721847187045,-6.24851864556166,-4.740365433899728,-1.5081532116619316,16.44713421146317
236,1769437800,249.22999999999985,251.79098321793006,253.49108989577107,40.3184657975925,5.132313143816542,-5.755916727867742,-4.943475692693331,-0.8124410351744107,49.689183588893485
237,1769524200,251.544,253.95065547862004,254.44687191661689,45.596651820599405,5.232862204972503,-5.076232413687421,-4.97002703689215,-0.10620537679527153,73.29713721618944
238,1769610600,253.302,254.7804369857467,254.84549753329352,42.97752882424452,5.169443476045898,-4.631850316666544,-4.902391692847028,0.2705413761804847,70.26443604964926
239,1769697000,255.288,255.9469579904978,255.53239802663484,46.31651816610897,5.1744832277569035,-4.084122459266496,-4.738737846130922,0.6546153868644264,80.19427954668097
240,1769783400,257.576,257.12463866033187,256.3219184213079,48.43709720066788,5.4991558543456955,-3.512721745243482,-4.493534625953434,0.9808128807099523,86.67026443604982
241,1770042600,260.496,261.4197591068879,259.0595347370463,62.4529944011529,5.9124304361781475,-2.185012106105887,-4.0318301219839245,1.8468180158780374,98.22681935722196
242,1770129000,262.738,264.1065060712586,261.14362778963704,61.546183249389856,5.794756833593993,-1.162162535771813,-3.457896604741502,2.295734068969689,91.58320154630125
243,1770215400,266.748,268.23433738083907,264.2129022317096,68.13621844497577,6.057274202622992,0.21166162942751043,-2.7239849579076996,2.93564658733521,93.07627357162967
244,1770301800,270.274,270.79289158722605,266.5523217853677,67.1114178826792,6.0724689024356335,1.239339689006158,-1.9313200285249281,3.170659717531086,90.04988913525506
245,1770388200,274.002,273.2352610581507,268.8658574282942,69.02323503021093,5.995506837975941,2.206673328972272,-1.103721357025488,3.31039468599776,92.57036147792459
246,1770647400,274.92400000000004,273.6968407054338,270.0166859426354,62.79732552465223,6.031542063834801,2.660206256820686,-0.3509358342562532,3.0111420910769393,82.65010351966882
247,1770733800,275.764,273.69122713695583,270.7493487541083,61.200680982344146,5.774289059275174,2.9102368269945487,0.3012986979939072,2.6089381290006415,80.05521048999317
248,1770820200,275.56600000000003,274.2941514246372,271.6994790032867,63.15405330573934,5.826125555041233,3.218149816994071,0.88466892179394,2.333480895200131,85.07936507936513
249,1770906600,272.73,270.1061009497582,269.7055832026293,44.783381285037365,6.519973729681146,2.3242565776262722,1.1725864529604064,1.1516701246658658,38.35396238546864
250,1770993000,268.26200000000006,265.3307339665055,266.92046656210346,39.44419991034276,6.538547034703924,1.1227817424791056,1.1626255108641463,-0.03984376838504078,12.53263707571801
251,1771338600,266.11400000000003,264.8471559776703,266.31237324968276,48.453829489175455,6.839365103653646,0.814813917307049,1.093063192152727,-0.27824927484567796,40.73107049608356
252,1771425000,264.248,264.68143731844685,265.9198985997462,48.928646293916344,6.6629818819641,0.6017358330006459,0.9947977203223107,-0.3930618873216648,42.36727589208017
253,1771511400,261.264,263.31429154563125,264.8519188797969,45.32228180829439,6.503483176109522,0.12719618480616646,0.8212774132190819,-0.6940812284129154,29.24281984334199
254,1771597800,261.83399999999995,263.7361943637542,264.7975351038375,49.5694859586792,6.509662949244555,0.07304465206340183,0.6716308609879459,-0.5985862089245441,35.867216656845414
255,1771857000,263.91400000000004,264.55079624250277,265.07402808307,51.20230020159054,6.476758452869946,0.15742114746933566,0.5687889182842238,-0.4113677708148882,42.15281869966618
256,1771943400,265.566,267.08053082833516,266.48722246645605,56.81174641650909,6.636275706236377,0.6971757105655456,0.5944662767404882,0.10270943382505737,65.56668630917308
257,1772029800,267.54200000000003,269.46368721889013,268.03577797316484,58.608610995492334,6.440113155790921,1.2788389641530102,0.7313408142229927,0.5474981499300176,73.7772539776077
258,1772116200,270.01599999999996,270.6257914792601,269.01862237853186,57.043292711168164,6.359747930377283,1.617876111959049,0.908647873770204,0.7092282381888451,68.74877234335105
259,1772202600,269.936,268.47719431950674,268.0508979028255,47.652518564285565,6.6240516496360495,1.1654650327534455,0.9600113055668522,0.20545372718659327,35.30125353821275
260,1772461800,269.644,267.2247962130045,267.3847183222604,48.217788970642,6.603047960376331,0.840807178301759,0.9361704801138335,-0.09536330181207453,37.48483623129815
261,1772548200,267.966,266.06653080866965,266.6577746578083,47.231164753138344,6.51925882034945,0.4994848458589445,0.8488333532628557,-0.3493485074039112,33.562474727052184
262,1772634600,265.624,264.8843538724464,265.83021972624664,45.94729062460821,6.391454618895915,0.12825527091530375,0.7047177367933453,-0.5764624658780415,34.22071636011609
263,1772721000,263.092,263.35290258163093,264.7221757809973,43.63160593168938,6.311350717546206,-0.34194744758372053,0.4953846999179321,-0.8373321475016526,23.42691190706692
264,1772807400,261.74800000000005,261.3886017210873,263.26974062479786,40.81997381750494,6.283397094864335,-0.9321980395976652,0.20986815201481263,-1.142066191612478,14.213431462741369
265,1773063000,260.78000000000003,260.88573448072486,262.5917924998383,44.13517114333793,6.3681187309454526,-1.1909733120918418,-0.07030014080651825,-1.1206731712853235,27.63993847388482
266,1773149400,260.196,260.8671563204832,262.2394339998706,45.42758128057602,6.308253107306493,-1.30436165023292,-0.3171124426917986,-0.9872492075411214,31.87543190886994
267,1773235800,259.854,260.84810421365546,261.95354719989643,45.40376659568687,6.041949313927456,-1.379929588659877,-0.5296758718854143,-0.8502537167744627,31.786263626028227
268,1773322200,258.948,259.1520694757703,260.71483775991715,39.738929162643295,6.083952934361209,-1.8262585479555469,-0.7889924070994409,-1.0372661408561061,9.27127220847542
269,1773408600,257.48,256.14137965051356,258.5958702079337,34.553756253398674,6.135813439049692,-2.6050489457176127,-1.1522037148230753,-1.4528452308945374,2.2564874012786547
270,1773667800,256.068,255.03425310034237,257.4406961663469,38.67878676762658,5.98361247911757,-2.970140579910492,-1.5157910878405585,-1.4543494920699334,12.410680707032654
271,1773754200,254.748,254.76616873356159,256.7985569330775,40.77804195107672,5.766925873466314,-3.1098546456751706,-1.8346037994074809,-1.2752508462676897,17.71342610003753
272,1773840600,252.574,253.1574458223744,255.42684554646203,36.66529029231429,5.779288311075862,-3.526099516052909,-2.1729029427365667,-1.3531965733163425,3.9479210415791584
273,1773927000,251.21400000000003,251.75829721491627,254.1334764371696,35.77758141407297,5.6900534317133005,-3.8902104598980713,-2.5163644461688675,-1.373846013729204,8.632345293811753
274,1774013400,250.788,250.50219814327752,252.90478114973567,34.8774811477854,5.512185329448066,-4.208528601544316,-2.854797277243957,-1.3537313243003588,9.875930521091867
275,1774272600,250.52200000000002,250.8314654288517,252.62182491978857,40.67690324210399,5.590600663058917,-4.130760437859237,-3.1099899093670134,-1.020770528492224,27.24565756823829
276,1774359000,250.004,251.10097695256778,252.42545993583084,40.91973409654519,5.5680577585547075,-4.010790959896781,-3.2901501194729668,-0.720640840423814,34.223300970873666
277,1774445400,250.54000000000002,251.6073179683785,252.4643679486647,42.57364017030004,5.413196490086515,-3.7929141214942774,-3.3907029198772287,-0.4022112016170487,40.16990291262134
278,1774531800,251.32600000000002,252.03487864558568,252.54949435893178,43.04669308044854,5.471539597937477,-3.55745034073459,-3.424052404048701,-0.13339793668588928,41.808252427184335
279,1774618200,251.488,250.95658576372378,251.7995954871454,37.94724774592657,5.610929626656229,-3.6586972322677696,-3.4709813696925145,-0.18771586257525508,16.990291262135973
280,1774877400,250.516,249.5143905091492,250.76567638971633,35.54155229042685,5.59300608189507,-3.869432577688144,-3.5506716112916403,-0.31876096639650386,6.738868832731674
281,1774963800,250.946,250.93959367276614,251.3705411117731,47.39234229934391,5.825648504616851,-3.4192744286278867,-3.5243921747588898,0.10511774613100311,61.607142857142875
282,1775050200,251.548,252.50306244851075,252.22243288941846,49.93947931169153,5.613102182858504,-2.8808397029695527,-3.3956816804010224,0.5148419774314696,88.07658833768491
283,1775136600,252.154,253.6420416323405,252.96194631153475,50.34752528645308,5.603594884082896,-2.403025149214784,-3.197150374163775,0.7941252249489907,90.60052219321138
284,1775482200,254.16600000000003,255.381361088227,254.14155704922777,54.405078496674776,5.649052392362692,-1.766754200840353,-2.9110711394990902,1.1443169386587373,80.18018018018016
285,1775568600,255.54000000000005,254.75424072548466,254.01324563938223,46.88295521775323,6.185548650051073,-1.67569571763147,-2.6639960551255664,0.9883003374940964,47.98798798798794
286,1775655000,256.562,256.13616048365645,254.99059651150577,53.811590021604935,6.190145175047427,-1.154488122893639,-2.3620944686791807,1.2076063457855417,80.42042042042017
287,1775741400,257.53400000000005,257.58744032243766,256.0904772092046,55.64615495978891,6.108706233972612,-0.606140427610228,-2.0109036604653903,1.4047632328551622,89.9699699699699
288,1775827800,258.446,258.5516268816251,256.96838176736367,55.63118895162127,5.898575574403139,-0.17041342500800738,-1.6428056133739137,1.4723921883659064,89.74820143884905
289,1776087000,258.514,258.76775125441674,257.41470541389094,53.64246635849199,5.7501058905172,0.07080190096252181,-1.3000841105066265,1.3708860114691483,82.07434052757789
290,1776173400,259.58000000000004,258.7885008362778,257.69776433111275,53.05208214389808,5.677955469765972,0.22946573867773168,-0.9941741406697548,1.2236398793474865,79.8561151079136
291,1776259800,261.08600000000007,261.3356672241852,259.4442114648902,62.24404074721532,5.897387221925546,0.957427825335742,-0.6038537474686554,1.5612815728043974,99.38242280285039
292,1776346200,261.66800000000006,262.0237781494568,260.2353691719121,57.417359083233514,5.896859563216581,1.2751482314030227,-0.22805335169431973,1.5032015830973424,82.63279445727463
293,1776432600,263.61800000000005,264.7591854329712,262.2342953375297,64.1632884270474,6.111369594415399,2.054386176539424,0.22843455395242906,1.825951622586995,92.27323628219489
294,1776691800,266.3880000000001,267.52279028864746,264.3974362700238,66.52152794421247,5.963771766242869,2.8664456927968445,0.7560367817213122,2.1104089110755324,95.71303587051631
295,1776778200,267.8560000000001,267.07186019243164,264.751949016019,56.715646051721826,6.0842166400826665,2.9211767019126,1.1890647657595697,1.7321119361530304,71.63604549431334
296,1776864600,269.2040000000001,269.1045734616211,266.43555921281524,62.734641689066,6.190344022933904,3.4891719175797107,1.6490861961235979,1.8400857214561128,96.132983377078
297,1776951000,271.21000000000015,270.5463823077474,267.8344473702522,62.94077558248984,6.042462307010054,3.9151605119903934,2.102301059296957,1.8128594526934365,92.21815763219163
298,1777037400,271.37600000000015,270.71758820516493,268.47955789620175,59.69908569575054,5.880857856509338,4.015235216876306,2.4848878908128267,1.5303473260634792,84.33654805453948
299,1777296600,270.02000000000015,269.2350588034433,268.0376463169614,53.68133072980681,5.888653723901529,3.665775396295487,2.7210653919093586,0.9447100043861285,51.77664974619287
